fold,role,generator,label,format,width,height,count
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,474,1
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,475,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,478,1
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,479,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,480,1
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,481,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,482,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,483,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,485,3
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,486,1
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,487,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,488,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,489,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,491,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,492,3
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,494,1
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,495,1
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,496,2
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,497,5
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,498,1
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,499,3
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,0,JPEG,500,500,44
holdout_stable_diffusion_v15,validation,Stable Diffusion V1.5,1,JPEG,512,512,200
